match_id,date,venue,match_type,team_1,team_2
1343773,2022-12-02,Integrated Polytechnic Regional Centre,T20,Ghana,Mozambique
1343774,2022-12-02,Gahanga International Cricket Stadium. Rwanda,T20,Cameroon,Sierra Leone
1343775,2022-12-02,Integrated Polytechnic Regional Centre,T20,Eswatini,Mozambique
1343776,2022-12-04,Gahanga International Cricket Stadium. Rwanda,T20,Cameroon,Mozambique
1343777,2022-12-04,Integrated Polytechnic Regional Centre,T20,Nigeria,Eswatini
1343778,2022-12-04,Gahanga International Cricket Stadium. Rwanda,T20,Ghana,Tanzania
1343780,2022-12-05,Gahanga International Cricket Stadium. Rwanda,T20,Mozambique,Tanzania
1343781,2022-12-05,Integrated Polytechnic Regional Centre,T20,Sierra Leone,Eswatini
1343782,2022-12-05,Gahanga International Cricket Stadium. Rwanda,T20,Cameroon,Nigeria
1343783,2022-12-05,Integrated Polytechnic Regional Centre,T20,Ghana,Sierra Leone
1343784,2022-12-06,Gahanga International Cricket Stadium. Rwanda,T20,Tanzania,Eswatini
1343785,2022-12-06,Integrated Polytechnic Regional Centre,T20,Gambia,Sierra Leone
1343786,2022-12-06,Gahanga International Cricket Stadium. Rwanda,T20,Gambia,Tanzania
1343788,2022-12-08,Gahanga International Cricket Stadium. Rwanda,T20,Ghana,Gambia
1343790,2022-12-08,Gahanga International Cricket Stadium. Rwanda,T20,Nigeria,Tanzania
1343791,2022-12-08,Integrated Polytechnic Regional Centre,T20,Mozambique,Gambia
1343793,2022-12-09,Integrated Polytechnic Regional Centre,T20,Gambia,Cameroon
1343794,2022-12-09,Gahanga International Cricket Stadium. Rwanda,T20,Ghana,Nigeria
1343795,2022-12-09,Integrated Polytechnic Regional Centre,T20,Tanzania,Cameroon
1344782,2022-11-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Saudi Arabia,Oman
1344783,2022-11-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Bahrain,Canada
1344784,2022-11-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Canada,Saudi Arabia
1344785,2022-11-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Oman,Bahrain
1344786,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Bahrain,Saudi Arabia
1344787,2022-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Canada,Oman
1344788,2022-11-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Saudi Arabia,Oman
1344789,2022-11-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Canada,Bahrain
1344790,2022-11-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Canada,Saudi Arabia
1344791,2022-11-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Oman,Bahrain
1344792,2022-11-20,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Oman,Canada
1344793,2022-11-20,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Bahrain,Saudi Arabia
1344794,2022-11-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Saudi Arabia,Bahrain
1344795,2022-11-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Oman,Canada
1348323,2023-01-12,Harare Sports Club,T20,Ireland,Zimbabwe
1348324,2023-01-14,Harare Sports Club,T20,Zimbabwe,Ireland
1348325,2023-01-15,Harare Sports Club,T20,Ireland,Zimbabwe
1348640,2023-01-03,"Wankhede Stadium, Mumbai",T20,India,Sri Lanka
1348641,2023-01-05,"Maharashtra Cricket Association Stadium, Pune",T20,Sri Lanka,India
1348642,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",T20,India,Sri Lanka
1348649,2023-01-27,"JSCA International Stadium Complex, Ranchi",T20,New Zealand,India
1348650,2023-01-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",T20,New Zealand,India
1348651,2023-02-01,"Narendra Modi Stadium, Ahmedabad",T20,India,New Zealand
1349124,2022-12-13,"Gahanga International Cricket Stadium, Rwanda",T20,Tanzania,Rwanda
1349126,2022-12-14,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Rwanda
1349127,2022-12-14,"Gahanga International Cricket Stadium, Rwanda",T20,Tanzania,Uganda
1349128,2022-12-15,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Rwanda
1349129,2022-12-15,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Tanzania
1349131,2022-12-16,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Tanzania
1349132,2022-12-18,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Tanzania
1349133,2022-12-18,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Tanzania
1349134,2022-12-19,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Tanzania
1349136,2022-12-20,"Gahanga International Cricket Stadium, Rwanda",T20,Tanzania,Rwanda
1349137,2022-12-20,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Uganda
1349138,2022-12-22,"Gahanga International Cricket Stadium, Rwanda",T20,Tanzania,Rwanda
1349139,2022-12-22,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Tanzania
1349140,2022-12-23,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Rwanda
1349379,2022-12-15,"UKM-YSD Cricket Oval, Bangi",T20,Singapore,Qatar
1349380,2022-12-16,"UKM-YSD Cricket Oval, Bangi",T20,Qatar,Malaysia
1349382,2022-12-18,"UKM-YSD Cricket Oval, Bangi",T20,Bahrain,Qatar
1349383,2022-12-18,"UKM-YSD Cricket Oval, Bangi",T20,Malaysia,Singapore
1349384,2022-12-19,"UKM-YSD Cricket Oval, Bangi",T20,Singapore,Qatar
1349385,2022-12-19,"UKM-YSD Cricket Oval, Bangi",T20,Bahrain,Malaysia
1349386,2022-12-21,"UKM-YSD Cricket Oval, Bangi",T20,Singapore,Bahrain
1349387,2022-12-21,"UKM-YSD Cricket Oval, Bangi",T20,Malaysia,Qatar
1349388,2022-12-22,"UKM-YSD Cricket Oval, Bangi",T20,Malaysia,Singapore
1349389,2022-12-22,"UKM-YSD Cricket Oval, Bangi",T20,Bahrain,Qatar
1349390,2022-12-23,"UKM-YSD Cricket Oval, Bangi",T20,Singapore,Qatar
1349391,2022-12-23,"UKM-YSD Cricket Oval, Bangi",T20,Malaysia,Bahrain
1351400,2023-03-09,"Zahur Ahmed Chowdhury Stadium, Chattogram",T20,England,Bangladesh
1351401,2023-03-12,"Shere Bangla National Stadium, Mirpur",T20,England,Bangladesh
1351402,2023-03-14,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,England
1354799,2023-02-24,La Manga Club Bottom Ground,T20,Spain,Isle of Man
1354800,2023-02-25,La Manga Club Bottom Ground,T20,Isle of Man,Spain
1354801,2023-02-25,La Manga Club Bottom Ground,T20,Isle of Man,Spain
1354802,2023-02-26,La Manga Club Bottom Ground,T20,Isle of Man,Spain
1354803,2023-02-26,La Manga Club Bottom Ground,T20,Isle of Man,Spain
1355720,2023-03-27,"Zahur Ahmed Chowdhury Stadium, Chattogram",T20,Bangladesh,Ireland
1355721,2023-03-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",T20,Bangladesh,Ireland
1355722,2023-03-31,"Zahur Ahmed Chowdhury Stadium, Chattogram",T20,Bangladesh,Ireland
1359786,2023-02-21,"St Albans Club, Buenos Aires",T20,Argentina,Bermuda
1359787,2023-02-22,"Belgrano Athletic Club Ground, Buenos Aires",T20,Bermuda,Argentina
1359788,2023-02-28,"St Albans Club, Buenos Aires",T20,Cayman Islands,Bahamas
1359789,2023-02-28,"Belgrano Athletic Club Ground, Buenos Aires",T20,Bermuda,Panama
1359792,2023-02-26,"Hurlingham Club Ground, Buenos Aires",T20,Panama,Bahamas
1359793,2023-02-26,"Belgrano Athletic Club Ground, Buenos Aires",T20,Bermuda,Argentina
1359794,2023-02-25,"Hurlingham Club Ground, Buenos Aires",T20,Panama,Argentina
1359795,2023-02-25,"St Albans Club, Buenos Aires",T20,Bermuda,Cayman Islands
1359798,2023-03-02,"St Albans Club, Buenos Aires",T20,Argentina,Bahamas
1359799,2023-03-02,"Hurlingham Club Ground, Buenos Aires",T20,Cayman Islands,Panama
1359800,2023-03-04,"Hurlingham Club Ground, Buenos Aires",T20,Bahamas,Bermuda
1359802,2023-03-04,"Belgrano Athletic Club Ground, Buenos Aires",T20,Argentina,Cayman Islands
1361770,2023-03-08,"Mission Road Ground, Mong Kok, Hong Kong",T20,Kuwait,Malaysia
1361771,2023-03-08,"Mission Road Ground, Mong Kok, Hong Kong",T20,Hong Kong,Bahrain
1361772,2023-03-09,"Mission Road Ground, Mong Kok, Hong Kong",T20,Malaysia,Bahrain
1361773,2023-03-09,"Mission Road Ground, Mong Kok, Hong Kong",T20,Hong Kong,Kuwait
1361774,2023-03-11,"Mission Road Ground, Mong Kok, Hong Kong",T20,Kuwait,Bahrain
1361775,2023-03-11,"Mission Road Ground, Mong Kok, Hong Kong",T20,Malaysia,Hong Kong
1361776,2023-03-12,"Mission Road Ground, Mong Kok, Hong Kong",T20,Bahrain,Kuwait
1362242,2023-03-12,"Mission Road Ground, Mong Kok, Hong Kong",T20,Hong Kong,Malaysia
1367722,2023-04-10,Santarem Cricket Ground,T20,Portugal,Gibraltar
1367723,2023-04-11,Santarem Cricket Ground,T20,Gibraltar,Portugal
1367724,2023-04-11,Santarem Cricket Ground,T20,Gibraltar,Portugal
1367725,2023-05-04,Europa Sports Complex,T20,Gibraltar,Portugal
1367726,2023-05-04,Europa Sports Complex,T20,Portugal,Malta
1367727,2023-05-05,Europa Sports Complex,T20,Gibraltar,Malta
1367728,2023-05-06,Europa Sports Complex,T20,Gibraltar,Portugal
1367729,2023-05-05,Europa Sports Complex,T20,Portugal,Malta
1367730,2023-05-06,Europa Sports Complex,T20,Gibraltar,Malta
1367731,2023-05-07,Europa Sports Complex,T20,Malta,Gibraltar
1367732,2023-05-07,Europa Sports Complex,T20,Gibraltar,Portugal
1367733,2023-05-06,Europa Sports Complex,T20,Malta,Portugal
1370782,2023-05-18,"Svanholm Park, Brondby",T20,Norway,Denmark
1370783,2023-05-18,"Svanholm Park, Brondby",T20,Denmark,Finland
1370785,2023-05-19,"Svanholm Park, Brondby",T20,Denmark,Sweden
1370787,2023-05-19,"Svanholm Park, Brondby",T20,Finland,Denmark
1370790,2023-05-20,"Solvangs Park, Glostrup",T20,Finland,Norway
1370791,2023-05-21,"Solvangs Park, Glostrup",T20,Sweden,Finland
1373568,2023-08-30,"Kingsmead, Durban",T20,Australia,South Africa
1373569,2023-09-01,"Kingsmead, Durban",T20,South Africa,Australia
1373570,2023-09-03,"Kingsmead, Durban",T20,South Africa,Australia
1373579,2023-12-12,"Kensington Oval, Bridgetown, Barbados",T20,England,West Indies
1373580,2023-12-14,"National Cricket Stadium, St George's, Grenada",T20,West Indies,England
1373581,2023-12-16,"National Cricket Stadium, St George's, Grenada",T20,West Indies,England
1373582,2023-12-19,"Brian Lara Stadium, Tarouba, Trinidad",T20,England,West Indies
1373583,2023-12-21,"Brian Lara Stadium, Tarouba, Trinidad",T20,England,West Indies
1375850,2024-02-09,"Bellerive Oval, Hobart",T20,Australia,West Indies
1375851,2024-02-11,Adelaide Oval,T20,Australia,West Indies
1375852,2024-02-13,Perth Stadium,T20,West Indies,Australia
1377727,2023-08-17,Dubai International Cricket Stadium,T20,New Zealand,United Arab Emirates
1377728,2023-08-19,Dubai International Cricket Stadium,T20,New Zealand,United Arab Emirates
1377729,2023-08-20,Dubai International Cricket Stadium,T20,New Zealand,United Arab Emirates
1379575,2023-06-17,"Gymkhana Club Ground, Nairobi",T20,Botswana,Uganda
1379576,2023-06-17,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Kenya
1379577,2023-06-10,"Gymkhana Club Ground, Nairobi",T20,Kenya,Uganda
1379578,2023-06-11,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Uganda
1379579,2023-06-18,"Gymkhana Club Ground, Nairobi",T20,Botswana,Rwanda
1379580,2023-06-11,"Gymkhana Club Ground, Nairobi",T20,Botswana,Kenya
1379581,2023-06-18,"Gymkhana Club Ground, Nairobi",T20,Kenya,Uganda
1379582,2023-06-14,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Kenya
1379583,2023-06-14,"Gymkhana Club Ground, Nairobi",T20,Uganda,Botswana
1379584,2023-06-15,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Uganda
1379585,2023-06-19,"Gymkhana Club Ground, Nairobi",T20,Botswana,Kenya
1379586,2023-06-13,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Botswana
1379587,2023-06-19,"Gymkhana Club Ground, Nairobi",T20,Uganda,Rwanda
1379589,2023-06-13,"Gymkhana Club Ground, Nairobi",T20,Uganda,Kenya
1379590,2023-06-15,"Gymkhana Club Ground, Nairobi",T20,Botswana,Kenya
1379592,2023-06-21,"Gymkhana Club Ground, Nairobi",T20,Uganda,Kenya
1380583,2023-06-10,Bayer Uerdingen Cricket Ground,T20,Belgium,Germany
1380584,2023-06-11,Bayer Uerdingen Cricket Ground,T20,Belgium,Germany
1380586,2023-06-11,"Scott Page Field, Vinor",T20,Czech Republic,Hungary
1380587,2023-06-11,"Scott Page Field, Vinor",T20,Hungary,Czech Republic
1381217,2023-08-03,"Brian Lara Stadium, Tarouba, Trinidad",T20,West Indies,India
1381218,2023-08-06,"Providence Stadium, Guyana",T20,India,West Indies
1381219,2023-08-08,"Providence Stadium, Guyana",T20,West Indies,India
1381220,2023-08-12,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",T20,West Indies,India
1381221,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",T20,India,West Indies
1381451,2023-06-29,"Sportpark Het Schootsveld, Deventer",T20,Austria,Germany
1381452,2023-06-30,"Sportpark Het Schootsveld, Deventer",T20,Austria,Germany
1381453,2023-06-23,"National Sports Academy, Sofia",T20,Serbia,Turkey
1381454,2023-06-23,"National Sports Academy, Sofia",T20,Croatia,Bulgaria
1381455,2023-06-23,"National Sports Academy, Sofia",T20,Bulgaria,Serbia
1381456,2023-06-24,"National Sports Academy, Sofia",T20,Croatia,Turkey
1381457,2023-06-24,"National Sports Academy, Sofia",T20,Croatia,Serbia
1381458,2023-06-24,"National Sports Academy, Sofia",T20,Turkey,Bulgaria
1383068,2023-07-20,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Austria,Jersey
1383069,2023-07-20,"Goldenacre, Edinburgh",T20,Ireland,Italy
1383070,2023-07-20,"Goldenacre, Edinburgh",T20,Scotland,Germany
1383071,2023-07-21,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Denmark,Ireland
1383072,2023-07-21,"Goldenacre, Edinburgh",T20,Austria,Germany
1383073,2023-07-21,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Scotland,Jersey
1383074,2023-07-23,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Ireland,Austria
1383075,2023-07-23,"Goldenacre, Edinburgh",T20,Italy,Jersey
1383076,2023-07-23,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Denmark,Germany
1383077,2023-07-24,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Scotland,Italy
1383078,2023-07-24,"Goldenacre, Edinburgh",T20,Austria,Denmark
1383079,2023-07-24,"Goldenacre, Edinburgh",T20,Jersey,Ireland
1383080,2023-07-25,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Italy,Denmark
1383081,2023-07-25,"Goldenacre, Edinburgh",T20,Scotland,Austria
1383082,2023-07-25,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Jersey,Germany
1383083,2023-07-27,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Scotland,Denmark
1383086,2023-07-28,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Germany,Italy
1383087,2023-07-28,"Goldenacre, Edinburgh",T20,Jersey,Denmark
1383088,2023-07-28,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Scotland,Ireland
1383089,2023-07-22,"Amini Park, Port Moresby",T20,Japan,Philippines
1383090,2023-07-22,"Amini Park, Port Moresby",T20,Vanuatu,Papua New Guinea
1383091,2023-07-23,"Amini Park, Port Moresby",T20,Japan,Vanuatu
1383093,2023-07-25,"Amini Park, Port Moresby",T20,Vanuatu,Philippines
1383094,2023-07-25,"Amini Park, Port Moresby",T20,Japan,Papua New Guinea
1383095,2023-07-26,"Amini Park, Port Moresby",T20,Papua New Guinea,Vanuatu
1383096,2023-07-26,"Amini Park, Port Moresby",T20,Japan,Philippines
1383097,2023-07-28,"Amini Park, Port Moresby",T20,Japan,Vanuatu
1383098,2023-07-28,"Amini Park, Port Moresby",T20,Papua New Guinea,Philippines
1383099,2023-07-29,"Amini Park, Port Moresby",T20,Philippines,Vanuatu
1383100,2023-07-29,"Amini Park, Port Moresby",T20,Japan,Papua New Guinea
1383101,2023-07-26,"Bayuemas Oval, Kuala Lumpur",T20,China,Malaysia
1383102,2023-07-26,"Bayuemas Oval, Kuala Lumpur",T20,Bhutan,Myanmar
1383103,2023-07-27,"Bayuemas Oval, Kuala Lumpur",T20,China,Thailand
1383104,2023-07-27,"Bayuemas Oval, Kuala Lumpur",T20,Malaysia,Bhutan
1383105,2023-07-28,"Bayuemas Oval, Kuala Lumpur",T20,Thailand,Myanmar
1383106,2023-07-30,"Bayuemas Oval, Kuala Lumpur",T20,Bhutan,China
1383107,2023-07-30,"Bayuemas Oval, Kuala Lumpur",T20,Malaysia,Myanmar
1383108,2023-07-31,"Bayuemas Oval, Kuala Lumpur",T20,Bhutan,Thailand
1383109,2023-07-31,"Bayuemas Oval, Kuala Lumpur",T20,Myanmar,China
1383110,2023-08-01,"Bayuemas Oval, Kuala Lumpur",T20,Thailand,Malaysia
1384582,2023-07-10,Marsa Sports Club,T20,France,Malta
1384583,2023-07-10,Marsa Sports Club,T20,Malta,France
1384584,2023-07-11,Marsa Sports Club,T20,Malta,Luxembourg
1384585,2023-07-11,Marsa Sports Club,T20,France,Luxembourg
1384586,2023-07-12,Marsa Sports Club,T20,Malta,Luxembourg
1384587,2023-07-12,Marsa Sports Club,T20,Luxembourg,France
1384588,2023-07-12,Marsa Sports Club,T20,France,Malta
1384589,2023-07-13,Marsa Sports Club,T20,Luxembourg,Malta
1384590,2023-07-13,Marsa Sports Club,T20,Romania,Switzerland
1384591,2023-07-13,Marsa Sports Club,T20,France,Romania
1384592,2023-07-14,Marsa Sports Club,T20,Luxembourg,Switzerland
1384593,2023-07-14,Marsa Sports Club,T20,Malta,Romania
1384594,2023-07-14,Marsa Sports Club,T20,France,Switzerland
1384595,2023-07-15,Marsa Sports Club,T20,Romania,Luxembourg
1384596,2023-07-15,Marsa Sports Club,T20,Malta,Switzerland
1384597,2023-07-15,Marsa Sports Club,T20,France,Luxembourg
1384598,2023-07-16,Marsa Sports Club,T20,France,Malta
1384599,2023-07-16,Marsa Sports Club,T20,Luxembourg,Romania
1384600,2023-07-16,Marsa Sports Club,T20,Malta,Switzerland
1384634,2023-08-18,"Malahide, Dublin",T20,Ireland,India
1384637,2023-08-20,"Malahide, Dublin",T20,India,Ireland
1385688,2024-05-25,"Edgbaston, Birmingham",T20,England,Pakistan
1385690,2024-05-30,"Kennington Oval, London",T20,Pakistan,England
1385697,2024-09-11,"The Rose Bowl, Southampton",T20,Australia,England
1385698,2024-09-13,"Sophia Gardens, Cardiff",T20,Australia,England
1387243,2023-08-14,"Sportpark Het Schootsveld, Deventer",T20,Guernsey,Germany
1387244,2023-08-14,"Sportpark Het Schootsveld, Deventer",T20,Germany,Guernsey
1387245,2023-08-15,"Sportpark Het Schootsveld, Deventer",T20,Guernsey,Germany
1387598,2023-12-12,"St George's Park, Gqeberha",T20,India,South Africa
1387599,2023-12-14,"The Wanderers Stadium, Johannesburg",T20,India,South Africa
1388213,2023-12-27,"McLean Park, Napier",T20,New Zealand,Bangladesh
1388214,2023-12-29,"Bay Oval, Mount Maunganui",T20,New Zealand,Bangladesh
1388215,2023-12-31,"Bay Oval, Mount Maunganui",T20,Bangladesh,New Zealand
1388216,2024-01-12,"Eden Park, Auckland",T20,New Zealand,Pakistan
1388217,2024-01-14,"Seddon Park, Hamilton",T20,New Zealand,Pakistan
1388218,2024-01-17,"University Oval, Dunedin",T20,New Zealand,Pakistan
1388219,2024-01-19,"Hagley Oval, Christchurch",T20,Pakistan,New Zealand
1388220,2024-01-21,"Hagley Oval, Christchurch",T20,Pakistan,New Zealand
1388223,2024-02-21,"Sky Stadium, Wellington",T20,New Zealand,Australia
1388224,2024-02-23,"Eden Park, Auckland",T20,Australia,New Zealand
1388225,2024-02-25,"Eden Park, Auckland",T20,Australia,New Zealand
1389391,2023-11-23,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",T20,Australia,India
1389392,2023-11-26,"Greenfield International Stadium, Thiruvananthapuram",T20,India,Australia
1389393,2023-11-28,"Barsapara Cricket Stadium, Guwahati",T20,India,Australia
1389394,2023-12-01,"Shaheed Veer Narayan Singh International Stadium, Raipur",T20,India,Australia
1389395,2023-12-03,"M Chinnaswamy Stadium, Bengaluru",T20,India,Australia
1390167,2023-08-05,"GB Oval, Szodliget",T20,Hungary,Croatia
1390169,2023-08-06,"GB Oval, Szodliget",T20,Croatia,Hungary
1391332,2023-08-18,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Malta
1391333,2023-08-19,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Malta
1391335,2023-08-19,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Malta,Romania
1391336,2023-08-20,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Malta,Romania
1391337,2023-08-20,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Malta
1391338,2023-09-30,Europa Sports Complex,T20,Estonia,Gibraltar
1391339,2023-09-30,Europa Sports Complex,T20,Gibraltar,Estonia
1392802,2023-09-15,"West End Park International Cricket Stadium, Doha",T20,Saudi Arabia,Kuwait
1392803,2023-09-15,"West End Park International Cricket Stadium, Doha",T20,Qatar,Bahrain
1392805,2023-09-16,"West End Park International Cricket Stadium, Doha",T20,Bahrain,Kuwait
1392808,2023-09-18,"West End Park International Cricket Stadium, Doha",T20,Qatar,Kuwait
1392809,2023-09-18,"West End Park International Cricket Stadium, Doha",T20,Saudi Arabia,Bahrain
